# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 3055       3.072321071640e-12       8.120871892377e-14      -1.433380289083e-13       0.000000000000e+00       1.174555732878e-16       1.587039403315e-17      -1.990802343542e-19 
 3056       3.063419916790e-12       8.096419028800e-14      -1.414771863661e-13       0.000000000000e+00       1.173143802358e-16       1.588419928030e-17      -2.061990014244e-19 
 3057       3.054459379226e-12       8.073083386410e-14      -1.396339365581e-13       0.000000000000e+00       1.171734015205e-16       1.589775885353e-17      -2.132382479842e-19 
 3058       3.045441155047e-12       8.050855332872e-14      -1.378087518983e-13       0.000000000000e+00       1.170326367566e-16       1.591108672553e-17      -2.201973163982e-19 
 3059       3.036366944988e-12       8.029725206257e-14      -1.360021059623e-13       0.000000000000e+00       1.168920855561e-16       1.592419690654e-17      -2.270755476404e-19 
 3060       3.027238454417e-12       8.009683315013e-14      -1.342144734883e-13       0.000000000000e+00       1.167517475288e-16       1.593710344435e-17      -2.338722812934e-19 
 3061       3.018057393342e-12       7.990719937945e-14      -1.324463303781e-13       0.000000000000e+00       1.166116222819e-16       1.594982042433e-17      -2.405868555468e-19 
 3062       3.008825476413e-12       7.972825324187e-14      -1.306981536979e-13       0.000000000000e+00       1.164717094201e-16       1.596236196947e-17      -2.472186071969e-19 
 3063       2.999544422930e-12       7.955989693175e-14      -1.289704216794e-13       0.000000000000e+00       1.163320085456e-16       1.597474224042e-17      -2.537668716449e-19 
 3064       2.990215956840e-12       7.940203234624e-14      -1.272636137204e-13       0.000000000000e+00       1.161925192582e-16       1.598697543550e-17      -2.602309828965e-19 
 3065       2.980841806748e-12       7.925456108503e-14      -1.255782103862e-13       0.000000000000e+00       1.160532411553e-16       1.599907579073e-17      -2.666102735606e-19 
 3066       2.971423705916e-12       7.911738445007e-14      -1.239146934101e-13       0.000000000000e+00       1.159141738314e-16       1.601105757988e-17      -2.729040748479e-19 
 3067       2.961963392268e-12       7.899040344533e-14      -1.222735456946e-13       0.000000000000e+00       1.157753168791e-16       1.602293511450e-17      -2.791117165707e-19 
 3068       2.952462608396e-12       7.887351877656e-14      -1.206552513122e-13       0.000000000000e+00       1.156366698881e-16       1.603472274393e-17      -2.852325271410e-19 
 3069       2.942923101559e-12       7.876663085100e-14      -1.190602955062e-13       0.000000000000e+00       1.154982324457e-16       1.604643485535e-17      -2.912658335698e-19 
 3070       2.933346623693e-12       7.866963977718e-14      -1.174891646922e-13       0.000000000000e+00       1.153600041367e-16       1.605808587381e-17      -2.972109614663e-19 
 3071       2.923734931410e-12       7.858244536461e-14      -1.159423464582e-13       0.000000000000e+00       1.152219845434e-16       1.606969026224e-17      -3.030672350365e-19 
 3072       2.914089786005e-12       7.850494712357e-14      -1.144203295661e-13       0.000000000000e+00       1.150841732457e-16       1.608126252150e-17      -3.088339770823e-19 
 3073       2.904412953455e-12       7.843704426480e-14      -1.129236039526e-13       0.000000000000e+00       1.149465698209e-16       1.609281719044e-17      -3.145105090003e-19 
 3074       2.894706214070e-12       7.837862663836e-14      -1.114526094161e-13       0.000000000000e+00       1.148091738576e-16       1.610436755553e-17      -3.200965249477e-19 
 3075       2.884971391466e-12       7.832954750321e-14      -1.100075814100e-13       0.000000000000e+00       1.146719849977e-16       1.611592177330e-17      -3.255932162881e-19 
 3076       2.875210323732e-12       7.828965062734e-14      -1.085887045164e-13       0.000000000000e+00       1.145350028948e-16       1.612748672953e-17      -3.310021525012e-19 
 3077       2.865424853811e-12       7.825877933659e-14      -1.071961636941e-13       0.000000000000e+00       1.143982271999e-16       1.613906932791e-17      -3.363249075066e-19 
 3078       2.855616829499e-12       7.823677651424e-14      -1.058301442779e-13       0.000000000000e+00       1.142616575619e-16       1.615067649006e-17      -3.415630596673e-19 
 3079       2.845788103453e-12       7.822348460068e-14      -1.044908319797e-13       0.000000000000e+00       1.141252936273e-16       1.616231515554e-17      -3.467181917938e-19 
 3080       2.835940533194e-12       7.821874559301e-14      -1.031784128884e-13       0.000000000000e+00       1.139891350404e-16       1.617399228183e-17      -3.517918911476e-19 
 3081       2.826075981107e-12       7.822240104473e-14      -1.018930734701e-13       0.000000000000e+00       1.138531814431e-16       1.618571484444e-17      -3.567857494446e-19 
 3082       2.816196314451e-12       7.823429206527e-14      -1.006350005685e-13       0.000000000000e+00       1.137174324750e-16       1.619748983680e-17      -3.617013628594e-19 
 3083       2.806303405359e-12       7.825425931974e-14      -9.940438140547e-14       0.000000000000e+00       1.135818877736e-16       1.620932427039e-17      -3.665403320286e-19 
 3084       2.796399130845e-12       7.828214302845e-14      -9.820140358068e-14       0.000000000000e+00       1.134465469737e-16       1.622122517467e-17      -3.713042620546e-19 
 3085       2.786485372803e-12       7.831778296662e-14      -9.702625507243e-14       0.000000000000e+00       1.133114097081e-16       1.623319959714e-17      -3.759947625092e-19 
 3086       2.776564018015e-12       7.836101846398e-14      -9.587912423768e-14       0.000000000000e+00       1.131764756070e-16       1.624525460333e-17      -3.806134474377e-19 
 3087       2.766636958156e-12       7.841168840441e-14      -9.476019981240e-14       0.000000000000e+00       1.130417442987e-16       1.625739727683e-17      -3.851619353621e-19 
 3088       2.756706089794e-12       7.846963122554e-14      -9.366967091180e-14       0.000000000000e+00       1.129072154088e-16       1.626963471932e-17      -3.896418492850e-19 
 3089       2.746773314395e-12       7.853468491844e-14      -9.260772703067e-14       0.000000000000e+00       1.127728885607e-16       1.628197405053e-17      -3.940548166937e-19 
 3090       2.736840538330e-12       7.860668702718e-14      -9.157455804357e-14       0.000000000000e+00       1.126387633754e-16       1.629442240832e-17      -3.984024695631e-19 
 3091       2.726909672876e-12       7.868547464853e-14      -9.057035420521e-14       0.000000000000e+00       1.125048394718e-16       1.630698694865e-17      -4.026864443601e-19 
 3092       2.716982634220e-12       7.877088443155e-14      -8.959530615062e-14       0.000000000000e+00       1.123711164661e-16       1.631967484560e-17      -4.069083820471e-19 
 3093       2.707061343465e-12       7.886275257722e-14      -8.864960489553e-14       0.000000000000e+00       1.122375939726e-16       1.633249329142e-17      -4.110699280855e-19 
 3094       2.697147726632e-12       7.896091483810e-14      -8.773344183656e-14       0.000000000000e+00       1.121042716029e-16       1.634544949648e-17      -4.151727324397e-19 
 3095       2.687243714664e-12       7.906520651791e-14      -8.684700875155e-14       0.000000000000e+00       1.119711489664e-16       1.635855068936e-17      -4.192184495807e-19 
 3096       2.677351243431e-12       7.917546247123e-14      -8.599049779982e-14       0.000000000000e+00       1.118382256702e-16       1.637180411681e-17      -4.232087384897e-19 
 3097       2.667472253734e-12       7.929151710307e-14      -8.516410152245e-14       0.000000000000e+00       1.117055013190e-16       1.638521704377e-17      -4.271452626619e-19 
 3098       2.657608627414e-12       7.941320262581e-14      -8.436796410651e-14       0.000000000000e+00       1.115729755269e-16       1.639879168117e-17      -4.310292729150e-19 
 3099       2.647761995345e-12       7.954034382160e-14      -8.360203492557e-14       0.000000000000e+00       1.114406479533e-16       1.641250994304e-17      -4.348603536512e-19 
 3100       2.637933928543e-12       7.967276325446e-14      -8.286621430729e-14       0.000000000000e+00       1.113085182670e-16       1.642634861733e-17      -4.386376706751e-19 
 3101       2.628126001978e-12       7.981028301036e-14      -8.216040220624e-14       0.000000000000e+00       1.111765861347e-16       1.644028443157e-17      -4.423603878486e-19 
 3102       2.618339794578e-12       7.995272469681e-14      -8.148449820355e-14       0.000000000000e+00       1.110448512210e-16       1.645429405283e-17      -4.460276670900e-19 
 3103       2.608576889234e-12       8.009990944250e-14      -8.083840150659e-14       0.000000000000e+00       1.109133131883e-16       1.646835408768e-17      -4.496386683717e-19 
 3104       2.598838872800e-12       8.025165789687e-14      -8.022201094865e-14       0.000000000000e+00       1.107819716967e-16       1.648244108210e-17      -4.531925497194e-19 
 3105       2.589127336100e-12       8.040779022978e-14      -7.963522498857e-14       0.000000000000e+00       1.106508264043e-16       1.649653152146e-17      -4.566884672102e-19 
 3106       2.579443873928e-12       8.056812613104e-14      -7.907794171046e-14       0.000000000000e+00       1.105198769669e-16       1.651060183050e-17      -4.601255749713e-19 
 3107       2.569790085052e-12       8.073248481009e-14      -7.855005882331e-14       0.000000000000e+00       1.103891230382e-16       1.652462837320e-17      -4.635030251784e-19 
 3108       2.560167572216e-12       8.090068499557e-14      -7.805147366071e-14       0.000000000000e+00       1.102585642695e-16       1.653858745283e-17      -4.668199680542e-19 
 3109       2.550577942148e-12       8.107254493494e-14      -7.758208318047e-14       0.000000000000e+00       1.101282003103e-16       1.655245531180e-17      -4.700755518667e-19 
 3110       2.541022805557e-12       8.124788239410e-14      -7.714178396434e-14       0.000000000000e+00       1.099980308076e-16       1.656620813171e-17      -4.732689229282e-19 
 3111       2.531503777139e-12       8.142651465697e-14      -7.673047221762e-14       0.000000000000e+00       1.098680554063e-16       1.657982203323e-17      -4.763992255932e-19 
 3112       2.522022475581e-12       8.160825852512e-14      -7.634804376889e-14       0.000000000000e+00       1.097382737491e-16       1.659327307607e-17      -4.794656022573e-19 
 3113       2.512580523563e-12       8.179293031739e-14      -7.599439406962e-14       0.000000000000e+00       1.096086854764e-16       1.660653725894e-17      -4.824671933556e-19 
 3114       2.503179547761e-12       8.198034586947e-14      -7.566941819387e-14       0.000000000000e+00       1.094792902267e-16       1.661959051952e-17      -4.854031373610e-19 
 3115       2.493821178849e-12       8.217032053355e-14      -7.537301083795e-14       0.000000000000e+00       1.093500876361e-16       1.663240873435e-17      -4.882725707830e-19 
 3116       2.484507051507e-12       8.236266917786e-14      -7.510506632009e-14       0.000000000000e+00       1.092210773383e-16       1.664496771886e-17      -4.910746281659e-19 
 3117       2.475238804417e-12       8.255720618637e-14      -7.486547858011e-14       0.000000000000e+00       1.090922589652e-16       1.665724322724e-17      -4.938084420875e-19 
 3118       2.466018080274e-12       8.275374545832e-14      -7.465414117908e-14       0.000000000000e+00       1.089636321462e-16       1.666921095246e-17      -4.964731431576e-19 
 3119       2.456846525780e-12       8.295210040787e-14      -7.447094729898e-14       0.000000000000e+00       1.088351965086e-16       1.668084652619e-17      -4.990678600161e-19 
 3120       2.447725791657e-12       8.315208396372e-14      -7.431578974240e-14       0.000000000000e+00       1.087069516774e-16       1.669212551874e-17      -5.015917193322e-19 
 3121       2.438657532644e-12       8.335350856868e-14      -7.418856093218e-14       0.000000000000e+00       1.085788972756e-16       1.670302343903e-17      -5.040438458023e-19 
 3122       2.429643293955e-12       8.355619114487e-14      -7.408911673490e-14       0.000000000000e+00       1.084510329353e-16       1.671352027350e-17      -5.064234000587e-19 
 3123       2.420684170078e-12       8.375996801554e-14      -7.401716774671e-14       0.000000000000e+00       1.083233583328e-16       1.672361412612e-17      -5.087296925935e-19 
