# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2018       3.116542565601e-11       1.037613592163e-12      -2.337293868537e-12       7.171240684995e-15       5.350320957229e-16       1.359645358313e-16      -9.267641510600e-18 
 2019       3.116066105711e-11       1.030646295412e-12      -2.328651533683e-12       7.165351166815e-15       5.340675787917e-16       1.357787039194e-16      -9.143653664172e-18 
 2020       3.115528843544e-11       1.023705833103e-12      -2.319685145559e-12       7.159467301928e-15       5.331052590135e-16       1.355938468923e-16      -9.019960369659e-18 
 2021       3.114929393098e-11       1.016793878319e-12      -2.310399455016e-12       7.153588679742e-15       5.321451317637e-16       1.354094748882e-16      -8.896538018716e-18 
 2022       3.114266363390e-11       1.009912110444e-12      -2.300799234450e-12       7.147714887865e-15       5.311871923649e-16       1.352250960950e-16      -8.773362905440e-18 
 2023       3.113538358457e-11       1.003062215163e-12      -2.290889277832e-12       7.141845512112e-15       5.302314360869e-16       1.350402167470e-16      -8.650411226241e-18 
 2024       3.112743977344e-11       9.962458844766e-13      -2.280674400732e-12       7.135980136494e-15       5.292778581467e-16       1.348543411231e-16      -8.527659079727e-18 
 2025       3.111881814100e-11       9.894648167047e-13      -2.270159440353e-12       7.130118343222e-15       5.283264537081e-16       1.346669715439e-16      -8.405082466575e-18 
 2026       3.110950457772e-11       9.827207164955e-13      -2.259349255551e-12       7.124259712701e-15       5.273772178819e-16       1.344776083695e-16      -8.282657289412e-18 
 2027       3.109948492398e-11       9.760152948329e-13      -2.248248726870e-12       7.118403823529e-15       5.264301457255e-16       1.342857499974e-16      -8.160359352691e-18 
 2028       3.108874497003e-11       9.693502690442e-13      -2.236862756565e-12       7.112550252495e-15       5.254852322433e-16       1.340908928593e-16      -8.038164362570e-18 
 2029       3.107727045592e-11       9.627273628074e-13      -2.225196268630e-12       7.106698574576e-15       5.245424723863e-16       1.338925314196e-16      -7.916047926786e-18 
 2030       3.106504707145e-11       9.561483061595e-13      -2.213254208829e-12       7.100848362936e-15       5.236018610518e-16       1.336901581721e-16      -7.793985554534e-18 
 2031       3.105206045608e-11       9.496148355032e-13      -2.201041544721e-12       7.094999188920e-15       5.226633930839e-16       1.334832636385e-16      -7.671952656348e-18 
 2032       3.103829619891e-11       9.431286936156e-13      -2.188563265689e-12       7.089150622057e-15       5.217270632729e-16       1.332713363650e-16      -7.549924543972e-18 
 2033       3.102373983860e-11       9.366916296549e-13      -2.175824382966e-12       7.083302230053e-15       5.207928663555e-16       1.330538629208e-16      -7.427876430241e-18 
 2034       3.100837686329e-11       9.303053991687e-13      -2.162829929664e-12       7.077453578793e-15       5.198607970146e-16       1.328303278949e-16      -7.305783428959e-18 
 2035       3.099219271060e-11       9.239717641010e-13      -2.149584960803e-12       7.071604232333e-15       5.189308498793e-16       1.326002138943e-16      -7.183620554775e-18 
 2036       3.097517276751e-11       9.176924928007e-13      -2.136094553336e-12       7.065753752905e-15       5.180030195246e-16       1.323630015412e-16      -7.061362723058e-18 
 2037       3.095730237033e-11       9.114693600282e-13      -2.122363806179e-12       7.059901700907e-15       5.170773004717e-16       1.321181694708e-16      -6.938984749781e-18 
 2038       3.093856680464e-11       9.053041469639e-13      -2.108397840238e-12       7.054047634906e-15       5.161536871875e-16       1.318651943287e-16      -6.816461351392e-18 
 2039       3.091895130521e-11       8.991986412154e-13      -2.094201798436e-12       7.048191111634e-15       5.152321740848e-16       1.316035507686e-16      -6.693767144692e-18 
 2040       3.089844105597e-11       8.931546368252e-13      -2.079780845742e-12       7.042331685986e-15       5.143127555222e-16       1.313327114500e-16      -6.570876646719e-18 
 2041       3.087702118994e-11       8.871739342783e-13      -2.065140169197e-12       7.036468911017e-15       5.133954258038e-16       1.310521470353e-16      -6.447764274614e-18 
 2042       3.085467865328e-11       8.812581940811e-13      -2.050285105610e-12       7.030602365234e-15       5.124801791457e-16       1.307614540016e-16      -6.324410029831e-18 
 2043       3.083140781229e-11       8.754084963341e-13      -2.035221525588e-12       7.024731734681e-15       5.115670095748e-16       1.304607390805e-16      -6.200816595506e-18 
 2044       3.080720488650e-11       8.696257780175e-13      -2.019955452311e-12       7.018856731441e-15       5.106559110287e-16       1.301502375686e-16      -6.076992361396e-18 
 2045       3.078206608818e-11       8.639109791365e-13      -2.004492934149e-12       7.012977066387e-15       5.097468773898e-16       1.298301857660e-16      -5.952945750722e-18 
 2046       3.075598762234e-11       8.582650427250e-13      -1.988840044697e-12       7.007092449187e-15       5.088399024849e-16       1.295008209768e-16      -5.828685220211e-18 
 2047       3.072896568671e-11       8.526889148487e-13      -1.973002882798e-12       7.001202588299e-15       5.079349800852e-16       1.291623815112e-16      -5.704219260140e-18 
 2048       3.070099647175e-11       8.471835446091e-13      -1.956987572584e-12       6.995307190969e-15       5.070321039058e-16       1.288151066861e-16      -5.579556394370e-18 
 2049       3.067207616065e-11       8.417498841462e-13      -1.940800263501e-12       6.989405963231e-15       5.061312676066e-16       1.284592368265e-16      -5.454705180395e-18 
 2050       3.064220092929e-11       8.363888886426e-13      -1.924447130341e-12       6.983498609906e-15       5.052324647911e-16       1.280950132670e-16      -5.329674209375e-18 
 2051       3.061136694628e-11       8.311015163263e-13      -1.907934373278e-12       6.977584834599e-15       5.043356890070e-16       1.277226783529e-16      -5.204472106183e-18 
 2052       3.057957037291e-11       8.258887284746e-13      -1.891268217893e-12       6.971664339699e-15       5.034409337459e-16       1.273424754414e-16      -5.079107529444e-18 
 2053       3.054680736317e-11       8.207514894174e-13      -1.874454915210e-12       6.965736826374e-15       5.025481924434e-16       1.269546489029e-16      -4.953589171573e-18 
 2054       3.051307406376e-11       8.156907665405e-13      -1.857500741725e-12       6.959801994574e-15       5.016574584787e-16       1.265594441224e-16      -4.827925758820e-18 
 2055       3.047836661403e-11       8.107075302890e-13      -1.840411999440e-12       6.953859543027e-15       5.007687251747e-16       1.261571075003e-16      -4.702126051310e-18 
 2056       3.044268114603e-11       8.058027541709e-13      -1.823195015892e-12       6.947909169238e-15       4.998819857979e-16       1.257478864546e-16      -4.576198843081e-18 
 2057       3.040601378446e-11       8.009774147604e-13      -1.805856144184e-12       6.941950569486e-15       4.989972335584e-16       1.253320294209e-16      -4.450152962127e-18 
 2058       3.036836064672e-11       7.962324917014e-13      -1.788401763019e-12       6.935983438827e-15       4.981144616097e-16       1.249097858547e-16      -4.323997270442e-18 
 2059       3.032971784283e-11       7.915689677108e-13      -1.770838276730e-12       6.930007471084e-15       4.972336630486e-16       1.244814062323e-16      -4.197740664053e-18 
 2060       3.029008147548e-11       7.869878285821e-13      -1.753172115310e-12       6.924022358857e-15       4.963548309151e-16       1.240471420518e-16      -4.071392073068e-18 
 2061       3.024944764002e-11       7.824900631886e-13      -1.735409734447e-12       6.918027793510e-15       4.954779581926e-16       1.236072458348e-16      -3.944960461715e-18 
 2062       3.020781242442e-11       7.780766634870e-13      -1.717557615552e-12       6.912023465177e-15       4.946030378074e-16       1.231619711272e-16      -3.818454828381e-18 
 2063       3.016517190930e-11       7.737486245207e-13      -1.699622265792e-12       6.906009062759e-15       4.937300626289e-16       1.227115725010e-16      -3.691884205655e-18 
 2064       3.012152216789e-11       7.695069444234e-13      -1.681610218121e-12       6.899984273919e-15       4.928590254693e-16       1.222563055551e-16      -3.565257660366e-18 
 2065       3.007685926608e-11       7.653526244222e-13      -1.663528031310e-12       6.893948785085e-15       4.919899190838e-16       1.217964269167e-16      -3.438584293628e-18 
 2066       3.003118088861e-11       7.612865166913e-13      -1.645382164604e-12       6.887902314379e-15       4.911227368462e-16       1.213322120185e-16      -3.311877763482e-18 
 2067       2.998449123052e-11       7.573088667262e-13      -1.627178600635e-12       6.881844710675e-15       4.902574747819e-16       1.208640085641e-16      -3.185169887770e-18 
 2068       2.993679614038e-11       7.534197677339e-13      -1.608923219900e-12       6.875775855240e-15       4.893941295492e-16       1.203921834440e-16      -3.058497137722e-18 
 2069       2.988810149719e-11       7.496193124877e-13      -1.590621925919e-12       6.869695628863e-15       4.885326977645e-16       1.199171049957e-16      -2.931896124264e-18 
 2070       2.983841321047e-11       7.459075933264e-13      -1.572280645269e-12       6.863603911859e-15       4.876731760027e-16       1.194391430055e-16      -2.805403598191e-18 
 2071       2.978773722023e-11       7.422847021535e-13      -1.553905327606e-12       6.857500584062e-15       4.868155607965e-16       1.189586687100e-16      -2.679056450332e-18 
 2072       2.973607949707e-11       7.387507304363e-13      -1.535501945700e-12       6.851385524828e-15       4.859598486367e-16       1.184760547986e-16      -2.552891711721e-18 
 2073       2.968344604220e-11       7.353057692049e-13      -1.517076495454e-12       6.845258613037e-15       4.851060359722e-16       1.179916754145e-16      -2.426946553762e-18 
 2074       2.962984288746e-11       7.319499090516e-13      -1.498634995941e-12       6.839119727084e-15       4.842541192096e-16       1.175059061566e-16      -2.301258288397e-18 
 2075       2.957527609538e-11       7.286832401297e-13      -1.480183489425e-12       6.832968744889e-15       4.834040947137e-16       1.170191240818e-16      -2.175864368278e-18 
 2076       2.951975175923e-11       7.255058521533e-13      -1.461728041393e-12       6.826805543888e-15       4.825559588067e-16       1.165317077060e-16      -2.050802386928e-18 
 2077       2.946327600303e-11       7.224178343955e-13      -1.443274740579e-12       6.820630001036e-15       4.817097077687e-16       1.160440370064e-16      -1.926110078915e-18 
 2078       2.940585498161e-11       7.194192756884e-13      -1.424829698997e-12       6.814441992806e-15       4.808653378374e-16       1.155564934229e-16      -1.801825320019e-18 
 2079       2.934749488064e-11       7.165102644219e-13      -1.406399051965e-12       6.808241395189e-15       4.800228452082e-16       1.150694598603e-16      -1.677986127397e-18 
 2080       2.928820191670e-11       7.136908885426e-13      -1.387988958134e-12       6.802028083691e-15       4.791822260339e-16       1.145833206897e-16      -1.554630659754e-18 
 2081       2.922798233726e-11       7.109612355534e-13      -1.369605599516e-12       6.795801933335e-15       4.783434764248e-16       1.140984617501e-16      -1.431797217509e-18 
 2082       2.916684242078e-11       7.083213925124e-13      -1.351255181512e-12       6.789562818660e-15       4.775065924486e-16       1.136152703508e-16      -1.309524242963e-18 
 2083       2.910478847671e-11       7.057714460321e-13      -1.332943932940e-12       6.783310613718e-15       4.766715701303e-16       1.131341352724e-16      -1.187850320469e-18 
 2084       2.904182684554e-11       7.033114822784e-13      -1.314678106063e-12       6.777045192078e-15       4.758384054522e-16       1.126554467692e-16      -1.066814176598e-18 
 2085       2.897796389887e-11       7.009415869701e-13      -1.296463976613e-12       6.770766426820e-15       4.750070943537e-16       1.121795965705e-16      -9.464546803078e-19 
 2086       2.891320603940e-11       6.986618453776e-13      -1.278307843828e-12       6.764474190538e-15       4.741776327315e-16       1.117069778827e-16      -8.268108431109e-19 
 2087       2.884755970100e-11       6.964723423225e-13      -1.260216030471e-12       6.758168355339e-15       4.733500164392e-16       1.112379853908e-16      -7.079218192418e-19 
 2088       2.878103134874e-11       6.943731621762e-13      -1.242194882861e-12       6.751848792839e-15       4.725242412875e-16       1.107730152603e-16      -5.898269058256e-19 
